school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
Ambrose Elementary School,Coffee County,369,89.7,13,35,48,7,22,3,0.00813008130081301,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Ambrose Elementary School_Coffee County,2018,E
Coffee Middle School,Coffee County,1557,89.72,29,20,48,3,2.1,198,0.127167630057803,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Coffee Middle School_Coffee County,2018,M
Wiregrass Regional College and Career Academy,Coffee County,195,89.74,25,15,57,1,2.6,69,0.353846153846154,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Wiregrass Regional College and Career Academy_Coffee County,2018,H
Satilla Elementary School,Coffee County,546,89.74,37,25,34,4,13.9,17,0.0311355311355311,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Satilla Elementary School_Coffee County,2018,E
Broxton-Mary Hayes Elementary,Coffee County,295,89.83,27,13,56,1,6.1,16,0.0542372881355932,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Broxton-Mary Hayes Elementary_Coffee County,2018,E
Coffee County High School,Coffee County,1381,64.16,33,19,45,3,2,161,0.116582186821144,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Coffee County High School_Coffee County,2018,H
Eastside Elementary School,Coffee County,646,89.63,54,9,31,1,4.6,33,0.0510835913312694,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Eastside Elementary School_Coffee County,2018,E
Nicholls Elementary School,Coffee County,317,89.59,21,8,66,2,5,11,0.0347003154574132,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Nicholls Elementary School_Coffee County,2018,E
George Washington Carver Freshman Campus,Coffee County,471,89.6,31,19,48,2,1.3,57,0.121019108280255,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,George Washington Carver Freshman Campus_Coffee County,2018,H
West Green Elementary School,Coffee County,287,89.55,6,34,56,7,15.7,8,0.0278745644599303,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,West Green Elementary School_Coffee County,2018,E
Westside Elementary School,Coffee County,539,89.61,50,20,28,6,12.4,26,0.0482374768089054,7265,30.9198898830007,19.3333792154164,46.3256710254646,6.36333103922918,3.32883688919477,84.8313833448039,Westside Elementary School_Coffee County,2018,E
Willie J. Williams Middle School,Colquitt County,1398,94.99,26,29,41,6,7.2,331,0.236766809728183,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Willie J. Williams Middle School_Colquitt County,2018,M
Colquitt County Achievement Center,Colquitt County,66,94.5,50,9,35,1,0,33,0.5,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Colquitt County Achievement Center_Colquitt County,2018,H
Doerun Elementary School,Colquitt County,319,94.98,27,15,55,0,9.7,21,0.0658307210031348,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Doerun Elementary School_Colquitt County,2018,E
Odom Elementary School,Colquitt County,566,91.27,10,55,31,22,41.5,18,0.0318021201413428,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Odom Elementary School_Colquitt County,2018,E
Norman Park Elementary School,Colquitt County,582,89.02,9,36,52,9,27.8,6,0.0103092783505155,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Norman Park Elementary School_Colquitt County,2018,E
Colquitt County High School,Colquitt County,1812,84.26,26,26,45,4,4.6,157,0.086644591611479,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Colquitt County High School_Colquitt County,2018,H
Funston Elementary School,Colquitt County,377,94.96,12,52,33,21,35.8,3,0.00795755968169761,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Funston Elementary School_Colquitt County,2018,E
Wright Elementary School,Colquitt County,547,77.83,27,11,61,2,4,4,0.00731261425959781,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Wright Elementary School_Colquitt County,2018,E
Stringfellow Elementary School,Colquitt County,280,95,64,25,6,5,19.3,37,0.132142857142857,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Stringfellow Elementary School_Colquitt County,2018,E
CA Gray Junior High School,Colquitt County,1252,82.43,27,28,41,4,6.9,251,0.200479233226837,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,CA Gray Junior High School_Colquitt County,2018,M
Okapilco Elementary School,Colquitt County,476,94.96,37,22,38,2,15.5,48,0.100840336134454,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Okapilco Elementary School_Colquitt County,2018,E
Cox Elementary School,Colquitt County,565,94.43,46,45,7,6,36.6,40,0.0707964601769912,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Cox Elementary School_Colquitt County,2018,E
Hamilton Elementary School,Colquitt County,260,95,3,9,79,0,7.7,9,0.0346153846153846,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Hamilton Elementary School_Colquitt County,2018,E
Sunset Elementary School,Colquitt County,578,94.98,33,18,42,1,15.9,37,0.0640138408304498,9078,26.5194976867151,28.7985239039436,41.0004406256885,14.3357898215466,5.918814716898,89.4257391495924,Sunset Elementary School_Colquitt County,2018,E
Greenbrier Middle School,Columbia County,657,9.74,14,8,69,0,0.2,10,0.015220700152207,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Greenbrier Middle School_Columbia County,2018,M
Lewiston Elementary School,Columbia County,686,21.43,15,10,64,0,0.9,5,0.00728862973760933,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Lewiston Elementary School_Columbia County,2018,E
Grovetown Middle School,Columbia County,894,47.99,36,17,37,0,1.8,121,0.135346756152125,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Grovetown Middle School_Columbia County,2018,M
River Ridge Elementary,Columbia County,705,14.47,10,8,69,0,2.6,2,0.00283687943262411,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,River Ridge Elementary_Columbia County,2018,E
Evans Middle School,Columbia County,1027,36.03,18,10,64,0,0.6,63,0.0613437195715677,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Evans Middle School_Columbia County,2018,M
Stallings Island Middle School,Columbia County,693,18.61,14,5,64,0,0.6,10,0.0144300144300144,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Stallings Island Middle School_Columbia County,2018,M
Grovetown High School,Columbia County,1930,36.94,37,14,39,0,0.5,212,0.109844559585492,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Grovetown High School_Columbia County,2018,H
Westmont Elementary School,Columbia County,594,51.18,14,11,61,0,4.2,4,0.00673400673400673,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Westmont Elementary School_Columbia County,2018,E
Harlem High School,Columbia County,955,41.26,17,7,70,0,0.1,66,0.0691099476439791,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Harlem High School_Columbia County,2018,H
Evans Elementary School,Columbia County,693,30.88,18,12,58,0,1.2,8,0.0115440115440115,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Evans Elementary School_Columbia County,2018,E
Blue Ridge Elementary School,Columbia County,577,36.4,16,9,56,0,2.9,10,0.0173310225303293,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Blue Ridge Elementary School_Columbia County,2018,E
Lakeside High School,Columbia County,1818,25.25,17,6,62,0,0.9,133,0.0731573157315732,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Lakeside High School_Columbia County,2018,H
Brookwood Elementary School,Columbia County,570,52.63,25,15,47,0,5.8,18,0.0315789473684211,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Brookwood Elementary School_Columbia County,2018,E
Stevens Creek Elementary School,Columbia County,836,17.58,9,6,63,0,4.5,7,0.00837320574162679,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Stevens Creek Elementary School_Columbia County,2018,E
Riverside Middle School,Columbia County,707,17.4,14,6,71,0,0.7,24,0.0339462517680339,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Riverside Middle School_Columbia County,2018,M
Riverside Elementary School,Columbia County,691,17.66,16,6,68,0,1.3,9,0.0130246020260492,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Riverside Elementary School_Columbia County,2018,E
Greenbrier High School,Columbia County,1696,9.91,15,7,72,0,0.2,87,0.0512971698113208,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Greenbrier High School_Columbia County,2018,H
Cedar Ridge Elementary School,Columbia County,1158,43.87,30,19,39,0,3.5,2,0.00172711571675302,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Cedar Ridge Elementary School_Columbia County,2018,E
Baker Place Elementary,Columbia County,860,23.95,25,15,47,0,0.5,22,0.0255813953488372,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Baker Place Elementary_Columbia County,2018,E
Harlem Middle School,Columbia County,792,45.83,17,7,70,0,0.8,113,0.142676767676768,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Harlem Middle School_Columbia County,2018,M
Lakeside Middle School,Columbia County,635,48.98,24,9,56,0,1.1,44,0.0692913385826772,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Lakeside Middle School_Columbia County,2018,M
Greenbrier Elementary School,Columbia County,639,9.23,9,5,79,0,0.6,3,0.00469483568075117,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Greenbrier Elementary School_Columbia County,2018,E
Euchee Creek Elementary School,Columbia County,559,44.54,19,12,60,0,1.4,14,0.0250447227191413,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Euchee Creek Elementary School_Columbia County,2018,E
Parkway Elementary School,Columbia County,541,10.54,15,11,65,0,1.1,0,0,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Parkway Elementary School_Columbia County,2018,E
Columbia Middle School,Columbia County,950,33.58,25,11,53,0,0,66,0.0694736842105263,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Columbia Middle School_Columbia County,2018,M
Martinez Elementary School,Columbia County,756,54.1,19,10,61,0,4.4,2,0.00264550264550265,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Martinez Elementary School_Columbia County,2018,E
North Columbia Elementary School,Columbia County,318,35.53,7,3,87,0,0,2,0.00628930817610063,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,North Columbia Elementary School_Columbia County,2018,E
Evans High School,Columbia County,1815,34.33,21,10,59,0,0.7,200,0.110192837465565,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Evans High School_Columbia County,2018,H
North Harlem Elementary School,Columbia County,627,60.13,18,7,65,0,1.1,24,0.0382775119617225,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,North Harlem Elementary School_Columbia County,2018,E
Grovetown Elementary School,Columbia County,784,60.2,28,21,39,0,9.6,16,0.0204081632653061,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,Grovetown Elementary School_Columbia County,2018,E
South Columbia Elementary School,Columbia County,499,59.32,30,10,50,0,4,7,0.0140280561122245,26662,20.2439801965344,10.1321356237342,58.7591703548121,1.6542269897232,0,32.8452869252119,South Columbia Elementary School_Columbia County,2018,E
Cook County Middle School,Cook County,719,84.14,32,8,55,3,2.2,93,0.129346314325452,3041,33.0312397237751,10.1575139756659,52.2952975994739,3.87168694508385,2.47846103255508,75.9332620848405,Cook County Middle School_Cook County,2018,M
Cook Elementary School,Cook County,736,84.1,35,12,50,3,6.3,34,0.046195652173913,3041,33.0312397237751,10.1575139756659,52.2952975994739,3.87168694508385,2.47846103255508,75.9332620848405,Cook Elementary School_Cook County,2018,E
Cook High School,Cook County,909,56.33,36,9,50,2,0.6,167,0.183718371837184,3041,33.0312397237751,10.1575139756659,52.2952975994739,3.87168694508385,2.47846103255508,75.9332620848405,Cook High School_Cook County,2018,H
Cook Primary School,Cook County,677,84.66,28,12,55,2,7.4,0,0,3041,33.0312397237751,10.1575139756659,52.2952975994739,3.87168694508385,2.47846103255508,75.9332620848405,Cook Primary School_Cook County,2018,E
Arbor Springs Elementary,Coweta County,428,28.27,8,8,76,0,0,10,0.0233644859813084,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Arbor Springs Elementary_Coweta County,2018,E
Willis Road Elementary,Coweta County,713,30.43,9,11,74,0,4.8,16,0.0224403927068724,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Willis Road Elementary_Coweta County,2018,E
Lee Middle School,Coweta County,967,29.78,18,10,63,0,0,100,0.103412616339193,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Lee Middle School_Coweta County,2018,M
Brooks Elementary,Coweta County,658,29.64,11,10,75,0,3.5,22,0.0334346504559271,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Brooks Elementary_Coweta County,2018,E
White Oak Elementary School,Coweta County,627,45.14,23,14,57,0,4.5,16,0.025518341307815,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,White Oak Elementary School_Coweta County,2018,E
Canongate Elementary School,Coweta County,562,20.11,7,13,72,0,3,10,0.0177935943060498,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Canongate Elementary School_Coweta County,2018,E
Newnan Crossing Elementary School,Coweta County,929,41.55,32,11,40,0,3.8,14,0.0150699677072121,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Newnan Crossing Elementary School_Coweta County,2018,E
Jefferson Parkway Elementary School,Coweta County,446,80.72,42,31,19,0,14.3,43,0.0964125560538117,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Jefferson Parkway Elementary School_Coweta County,2018,E
Northgate High School,Coweta County,1807,21.91,14,7,72,0,0.3,148,0.0819037078029884,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Northgate High School_Coweta County,2018,H
Poplar Road Elementary School,Coweta County,547,44.79,27,5,64,0,0,35,0.0639853747714808,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Poplar Road Elementary School_Coweta County,2018,E
Welch Elementary School,Coweta County,738,54.47,38,14,40,0,5.8,26,0.035230352303523,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Welch Elementary School_Coweta County,2018,E
Glanton Elementary,Coweta County,286,65.38,22,1,72,0,0,16,0.0559440559440559,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,Glanton Elementary_Coweta County,2018,E
East Coweta Middle School,Coweta County,763,41.28,16,9,71,0,0,74,0.0969855832241153,22178,22.6301289566237,9.89719541888358,60.5479303814591,1.92102534042745,0,40.8234362882136,East Coweta Middle School_Coweta County,2018,M
